zip_code,customer_id,account_id,tenure_months,num_referrals,has_internet_service,internet_type,has_unlimited_data,has_phone_service,has_multiple_lines,has_premium_tech_support,has_online_security,has_online_backup,has_device_protection,contract_type,paperless_billing,payment_method,avg_long_distance_fee_monthly,total_long_distance_fee,avg_gb_download_monthly,stream_tv,stream_movie,stream_music,total_monthly_fee,total_charges_quarter,total_refunds,status,churn_label,churn_category,churn_reason,gender,age,senior_citizen,married,num_dependents,area_id,city,latitutde,longitude,population
96062,8050-XGRVL,OYBR-PNDLM,62,5,Yes,DSL,Yes,Yes,No,No,Yes,No,Yes,One Year,No,Credit Card,32.92,2041.04,71,No,No,No,54.75,3425.35,8.5,Stayed,No,,,Female,22,No,Yes,3,1565,Millville,40.531257,-122.148139,830
92114,7240-FQLHE,OYHQ-NYRJZ,18,1,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,25.27,454.86,15,Yes,Yes,No,99.75,1836.25,0.0,Churned,Yes,Attitude,Attitude of support person,Female,68,Yes,Yes,0,362,San Diego,32.707892,-117.05512,66838
95366,9091-WTUUY,OYVY-LHNQV,64,4,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,No,Mailed Check,25.74,1647.36,51,Yes,No,No,69.25,4447.75,0.0,Stayed,No,,,Male,30,No,Yes,0,1206,Ripon,37.750778,-121.13238,12646
95828,8809-XKHMD,OYYF-GIOTK,72,5,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,43.84,3156.48,15,No,Yes,Yes,100.55,7325.1,0.0,Stayed,No,,,Male,62,No,Yes,0,1440,Sacramento,38.486938,-121.395805,54880
91006,5442-PPTJY,OZDH-OPMEY,12,7,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,4.71,56.52,0,No,No,No,19.7,258.35,0.0,Stayed,No,,,Male,44,No,Yes,3,162,Arcadia,34.137319,-118.029837,30028
95678,5977-CKHON,OZHW-ZUYQI,43,3,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,27.49,1182.07,53,No,Yes,Yes,92.55,4039.0,0.0,Stayed,No,,,Female,59,No,Yes,3,1389,Roseville,38.759751,-121.288545,30614
93063,7601-DHFWZ,OZJZ-FZFIJ,48,0,No,None,No,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,30.82,1479.36,0,No,No,No,24.0,1183.05,0.0,Stayed,No,,,Female,54,No,No,0,620,Simi Valley,34.296813,-118.685703,49027
94609,9361-YNQWJ,OZRE-NTKSG,64,0,No,None,No,Yes,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,15.93,1019.52,0,No,No,No,24.4,1601.2,0.0,Stayed,No,,,Female,36,No,No,0,1002,Oakland,37.834341,-122.26437,21097
96090,6339-YPSAH,OZSV-MXSXZ,9,0,Yes,Fiber Optic,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1.85,16.65,22,No,No,No,73.8,704.3,0.0,Stayed,No,,,Male,54,No,No,0,1582,Tehama,40.021787,-122.127576,405
92624,8837-VVWLQ,OZYM-XFSOD,8,0,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,32.31,258.48,6,Yes,No,No,84.95,668.4,0.0,Churned,,Other,Moved,Female,35,No,No,0,532,Capistrano Beach,33.458754,-117.665104,7465
90280,5578-NKCXI,PBAP-RBCWN,58,9,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,One Year,No,Credit Card,39.05,2264.9,76,Yes,Yes,Yes,99.25,5846.65,0.0,Stayed,No,,,Female,20,No,Yes,2,92,South Gate,33.944624,-118.192615,96267
95941,8634-MPHTR,PCDF-TJHTR,47,1,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,8.97,421.59,19,Yes,Yes,No,100.05,4871.05,0.0,Churned,Yes,Attitude,Attitude of support person,Male,68,Yes,Yes,0,1477,Forbestown,39.531028,-121.24807,452
95677,7550-WIQVA,PCIC-TVJOE,50,3,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,41.58,2079.0,19,Yes,Yes,Yes,108.25,5431.4,0.0,Stayed,No,,,Male,34,No,Yes,1,1388,Rocklin,38.7904,-121.236973,21510
91307,9680-NIAUV,PCOH-CBETA,72,7,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,18.66,1343.52,3,Yes,Yes,Yes,109.7,8129.3,0.0,Stayed,No,,,Female,42,No,Yes,0,193,West Hills,34.199787,-118.68493,23637
93222,9705-ZJBCG,PCPI-ZVALQ,13,5,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,One Year,No,Bank Withdrawal,19.63,255.19,12,No,No,No,54.15,701.05,0.0,Stayed,No,,,Female,51,No,Yes,1,646,Frazier Park,34.907911,-119.234281,1526
95432,9992-UJOEL,PCTD-RXANG,2,0,Yes,DSL,Yes,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Credit Card,18.62,37.24,51,No,No,No,50.3,92.75,0.0,Joined,No,,,Male,22,No,No,0,1242,Elk,39.108252,-123.645121,383
93728,7408-OFWXJ,PDBC-OPEJH,72,3,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,44.92,3234.24,69,Yes,Yes,Yes,89.8,6510.45,0.0,Stayed,No,,,Female,23,No,Yes,0,835,Fresno,36.757345,-119.818274,16346
90640,5666-CYCYZ,PDXY-SZHJV,24,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,18.07,433.68,52,No,Yes,Yes,89.55,2259.35,0.0,Stayed,No,,,Female,21,No,No,0,124,Montebello,34.015217,-118.109962,62425
94542,8035-PWSEV,PEKP-ASEWH,6,0,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,35.88,215.28,10,No,Yes,Yes,89.25,487.05,0.0,Stayed,No,,,Female,60,No,No,0,952,Hayward,37.656695,-122.048361,11147
91423,7570-WELNY,PELA-VNIQC,68,1,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,7.87,535.16,4,No,No,No,84.7,5711.05,0.0,Stayed,No,,,Female,52,No,Yes,0,227,Sherman Oaks,34.146957,-118.432138,29387
95540,8513-OLYGY,PFEV-HDAGA,72,8,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,27.59,1986.48,25,Yes,Yes,Yes,115.8,8332.15,0.0,Stayed,No,,,Male,50,No,Yes,0,1297,Fortuna,40.584991,-124.121504,12241
91790,9577-WJVCQ,PFNP-NYPZD,68,0,Yes,DSL,Yes,Yes,Yes,No,Yes,No,No,Month-to-Month,No,Mailed Check,5.3,360.4,59,No,No,No,54.45,3687.75,0.0,Stayed,No,,,Female,24,No,No,0,282,West Covina,34.066964,-117.937007,44099
92084,6243-OZGFH,PFVW-GWETQ,23,0,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.0,0.0,14,Yes,Yes,Yes,44.95,996.85,25.84,Stayed,No,,,Female,47,No,No,0,347,Vista,33.22784,-117.200024,44692
94061,6927-WTFIV,PFXE-XEAOY,20,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,5.71,114.2,22,No,No,No,71.3,1389.2,0.0,Churned,Yes,Attitude,Attitude of service provider,Male,78,Yes,No,0,879,Redwood City,37.461251,-122.235414,35737
92154,8305-VHZBZ,PGER-VXROL,1,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,13.27,13.27,0,No,No,No,20.2,20.2,0.0,Churned,Yes,Price,Long distance charges,Male,55,No,No,0,380,San Diego,32.578103,-117.012975,68776
92028,8290-YWKHZ,PHPG-VRSRD,32,1,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,33.74,1079.68,6,Yes,Yes,No,93.2,2931.0,17.88,Churned,Yes,Competitor,Competitor made better offer,Female,69,Yes,Yes,0,325,Fallbrook,33.362575,-117.299644,42239
95674,6856-RAURS,PHQD-MDFAX,2,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,41.08,82.16,25,No,No,No,74.9,136.05,0.0,Joined,No,,,Female,50,No,No,0,1386,Rio Oso,38.954144,-121.482536,947
94080,9137-NOQKA,PHQL-PCZCE,2,0,No,None,No,Yes,No,No,No,No,No,Two Year,No,Bank Withdrawal,7.03,14.06,0,No,No,No,19.2,37.2,0.0,Joined,No,,,Male,80,Yes,No,0,886,South San Francisco,37.654436,-122.426468,60599
91740,5480-HPRRX,PHQY-BQISA,3,0,Yes,DSL,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,0.0,0.0,30,No,No,No,25.3,77.75,0.0,Churned,Yes,Attitude,Attitude of support person,Female,80,Yes,No,0,255,Glendora,34.119363,-117.855059,25135
92054,9498-FIMXL,PHUE-HZLVJ,8,0,No,None,No,Yes,No,No,No,No,No,One Year,Yes,Credit Card,31.02,248.16,0,No,No,No,19.2,161.95,0.0,Stayed,No,,,Female,31,No,No,0,330,Oceanside,33.351059,-117.420557,98239
91913,7449-HVPIV,PHWR-GTXUC,55,10,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,22.56,1240.8,56,Yes,No,No,90.4,5099.15,0.0,Stayed,No,,,Male,38,No,Yes,3,293,Chula Vista,32.64164,-116.985026,12884
94515,8584-KMVXD,PHXM-EQERF,8,0,Yes,Fiber Optic,No,Yes,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,11.2,89.6,17,No,No,No,75.6,535.55,0.0,Stayed,No,,,Female,64,No,No,0,936,Calistoga,38.629618,-122.593216,7384
95215,7009-PCARS,PIBW-EOUIJ,55,0,No,None,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,39.29,2160.95,0,No,No,No,19.1,1001.5,0.0,Stayed,No,,,Male,53,No,No,2,1131,Stockton,37.946282,-121.139499,23789
96073,8853-TZDGH,PIDQ-EQIKM,72,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,24.19,1741.68,13,Yes,Yes,Yes,111.6,8012.75,0.0,Stayed,No,,,Female,42,No,No,0,1572,Palo Cedro,40.582399,-122.195512,4931
92802,7964-VEXDG,PIOS-OKQQB,21,0,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,13.39,281.19,24,No,No,No,80.35,1747.2,0.0,Stayed,No,,,Male,61,No,No,2,572,Anaheim,33.807864,-117.923782,45086
93035,7950-XWOVN,PIYU-UWNFL,11,0,Yes,DSL,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,0.0,0.0,22,No,No,No,34.7,383.55,22.53,Stayed,No,,,Male,60,No,No,0,616,Oxnard,34.18454,-119.224666,25322
95841,8395-ETZKQ,PIZP-SQISP,68,8,No,None,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,35.14,2389.52,0,No,No,No,19.5,1193.55,0.0,Stayed,No,,,Male,73,Yes,Yes,1,1450,Sacramento,38.660442,-121.346321,20993
92398,8974-OVACP,PJSV-AVIHX,1,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Mailed Check,27.59,27.59,0,No,No,No,20.15,20.15,0.0,Joined,No,,,Female,40,No,No,0,476,Yermo,35.013299,-116.834092,1195
92602,8067-NIOYM,PJZD-NTAWK,24,9,No,None,No,Yes,No,No,No,No,No,Two Year,Yes,Credit Card,20.6,494.4,0,No,No,No,21.1,490.65,0.0,Stayed,No,,,Female,51,No,Yes,3,524,Irvine,33.720359,-117.733655,2762
95346,7779-ORAEL,PLSI-UVBJU,45,4,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Credit Card,9.39,422.55,22,No,Yes,No,75.15,3480.35,0.0,Stayed,No,,,Male,77,Yes,Yes,0,1192,Mi Wuk Village,38.121601,-120.133915,1278
92264,5973-EJGDP,PMSK-HCWIM,51,0,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.51,77.01,52,No,No,No,87.35,4473.0,0.0,Stayed,No,,,Male,21,No,No,0,412,Palm Springs,33.745746,-116.514215,18884
92028,8945-MUQUF,PNDJ-JOKTK,51,0,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,44.77,2283.27,58,Yes,No,Yes,94.8,4837.6,0.0,Churned,Yes,Competitor,Competitor made better offer,Male,22,No,No,0,325,Fallbrook,33.362575,-117.299644,42239
92865,6629-CZTTH,PNLI-DSVJH,1,0,Yes,Cable,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,48.22,48.22,22,No,Yes,Yes,55.7,55.7,0.0,Churned,Yes,Dissatisfaction,Product dissatisfaction,Male,62,No,No,0,591,Orange,33.828779,-117.848299,18058
95979,9764-REAFF,PNLS-KRSYN,59,9,No,None,No,Yes,No,No,No,No,No,Two Year,No,Bank Withdrawal,26.99,1592.41,0,No,No,No,18.4,1057.85,0.0,Stayed,No,,,Female,60,No,Yes,0,1509,Stonyford,39.288127,-122.415841,844
96118,9617-UDPEU,PNMZ-DSFIV,22,0,No,None,No,Yes,No,No,No,No,No,One Year,Yes,Credit Card,35.4,778.8,0,No,No,No,19.25,412.55,0.0,Stayed,No,,,Female,50,No,No,0,1603,Loyalton,39.637471,-120.226338,1822
95128,8111-SLLHI,PNYF-LJUXJ,39,1,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,33.25,1296.75,26,Yes,Yes,Yes,105.65,4284.8,0.0,Churned,Yes,Attitude,Attitude of support person,Male,65,Yes,Yes,0,1109,San Jose,37.316146,-121.936285,32804
95765,7921-BEPCI,POIM-TMYSM,72,0,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,No,Two Year,No,Bank Withdrawal,12.63,909.36,23,No,No,No,59.75,4265.0,0.0,Stayed,No,,,Female,40,No,No,0,1424,Rocklin,38.823278,-121.281856,15494
92122,5804-LEPIM,PRYD-VYEBG,2,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,13.17,26.34,10,No,No,No,70.35,139.05,0.0,Churned,Yes,Other,Don't know,Female,74,Yes,No,0,370,San Diego,32.85723,-117.209774,34902
92239,6075-SLNIL,PSAB-FAVBG,38,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,6.71,254.98,11,No,Yes,Yes,95.1,3691.2,0.0,Stayed,No,,,Male,47,No,No,0,395,Desert Center,33.889605,-115.257009,964
92109,8739-WWKDU,PSVD-THTND,25,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,18.46,461.5,3,Yes,No,No,89.5,2196.15,0.0,Churned,Yes,Competitor,Competitor had better devices,Male,69,Yes,No,0,358,San Diego,32.787836,-117.232376,46086
95330,7126-RBHSD,PTAK-XNWUI,17,1,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,21.15,359.55,4,No,No,No,78.9,1348.95,0.0,Stayed,No,,,Female,53,No,Yes,0,1183,Lathrop,37.80821,-121.308401,10834
95035,5832-TRLPB,PUVD-AEUAY,29,0,Yes,Cable,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,3.69,107.01,27,Yes,Yes,Yes,75.35,2243.9,2.24,Stayed,No,,,Male,30,No,No,0,1075,Milpitas,37.441931,-121.878502,62848
95747,6116-RFVHN,PUXZ-YWVNV,34,10,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,35.29,1199.86,47,Yes,Yes,Yes,100.45,3414.65,0.0,Stayed,No,,,Female,20,No,Yes,0,1421,Roseville,38.784329,-121.373245,25418
95336,7797-EJMDP,PVAV-QMBWU,8,0,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,33.54,268.32,14,No,Yes,Yes,66.05,574.5,0.0,Stayed,No,,,Female,34,No,No,0,1187,Manteca,37.830267,-121.201018,36738
94607,9800-OUIGR,PVCA-ZVYSP,66,4,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,7.83,516.78,0,No,No,No,20.0,1374.2,0.0,Stayed,No,,,Male,61,No,Yes,1,1000,Oakland,37.80707,-122.297401,21054
91106,6060-QBMGV,PVKM-WRARA,70,9,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,3.51,245.7,0,No,No,No,19.85,1433.8,45.47,Stayed,No,,,Male,30,No,Yes,0,176,Pasadena,34.139402,-118.128658,23742
93532,5684-FJVYR,PWIF-LFCLG,72,9,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,9.6,691.2,25,No,No,No,90.35,6563.4,0.0,Stayed,No,,,Female,41,No,Yes,0,749,Lake Hughes,34.659579,-118.584212,2771
95688,5651-WYIPH,PXVI-SVRKK,18,0,Yes,Cable,Yes,Yes,No,No,No,Yes,No,One Year,Yes,Credit Card,41.13,740.34,23,No,No,No,49.85,865.75,0.0,Stayed,No,,,Female,69,Yes,No,0,1397,Vacaville,38.419088,-122.024568,32564
92627,7614-QVWQL,PYCD-WLUDH,49,2,Yes,DSL,No,No,No,No,No,Yes,No,One Year,Yes,Bank Withdrawal,0.0,0.0,5,Yes,Yes,Yes,51.8,2541.25,0.0,Churned,,Other,Moved,Male,57,No,Yes,0,535,Costa Mesa,33.645672,-117.922613,62069
93551,9603-OAIHC,PZIS-EMNWG,1,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,2.97,2.97,5,No,No,No,70.05,70.05,0.0,Joined,No,,,Male,72,Yes,No,0,759,Palmdale,34.613476,-118.256358,34045
90270,8646-JCOMS,PZKH-WCYRQ,66,6,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,11.72,773.52,20,No,No,No,90.55,6130.95,0.0,Stayed,No,,,Female,43,No,Yes,0,86,Maywood,33.988572,-118.186565,28094
93313,8329-UTMVM,PZUJ-XDEGE,27,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,No,One Year,Yes,Bank Withdrawal,34.39,928.53,19,Yes,Yes,No,104.65,2964.0,0.0,Stayed,No,,,Male,76,Yes,No,0,698,Bakersfield,35.140938,-119.051348,25126
95819,6728-CZFEI,QAEE-IBXKJ,15,0,Yes,DSL,Yes,Yes,No,No,No,No,No,One Year,No,Credit Card,6.56,98.4,52,Yes,No,No,56.15,931.9,35.23,Stayed,No,,,Female,28,No,No,0,1431,Sacramento,38.567594,-121.437507,15975
94567,7734-DBOAI,QAHX-HCIZS,1,1,Yes,DSL,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,0.0,0.0,12,Yes,No,No,40.1,40.1,0.0,Churned,Yes,Attitude,Attitude of support person,Female,42,No,Yes,2,971,Pope Valley,38.672708,-122.403219,494
93665,6834-NXDCA,QAMJ-GGKLV,13,0,Yes,DSL,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.0,0.0,53,No,No,No,23.9,300.8,0.0,Churned,Yes,Dissatisfaction,Limited range of services,Female,30,No,No,0,814,South Dos Palos,36.959731,-120.653519,343
95567,6615-ZGEDR,QAOF-SXTGN,1,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Mailed Check,1.91,1.91,0,No,No,No,19.7,19.7,0.0,Churned,Yes,Attitude,Attitude of service provider,Male,42,No,No,0,1319,Smith River,41.950683,-124.097094,2020
90503,6551-ZCOTS,QARF-MFELB,33,0,No,None,No,Yes,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,3.15,103.95,0,No,No,No,24.9,847.8,0.0,Stayed,No,,,Male,73,Yes,No,0,109,Torrance,33.840399,-118.353714,41979
90004,8690-UPCZI,QBVG-JGIZF,29,5,Yes,DSL,No,Yes,Yes,Yes,Yes,No,No,One Year,No,Bank Withdrawal,36.7,1064.3,69,Yes,No,No,69.05,1958.45,0.0,Stayed,No,,,Male,26,No,Yes,2,4,Los Angeles,34.076259,-118.310715,67852
92117,8086-OVPWV,QDEU-QRANK,2,0,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,26.47,52.94,10,No,Yes,Yes,80.2,181.1,0.0,Churned,Yes,Competitor,Competitor made better offer,Male,58,No,No,0,365,San Diego,32.825086,-117.199424,51213
91945,5619-PTMIK,QDNC-SZRKW,46,1,Yes,DSL,Yes,Yes,Yes,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,44.74,2058.04,82,No,No,Yes,53.1,2459.8,0.0,Stayed,No,,,Female,25,No,Yes,0,304,Lemon Grove,32.733564,-117.033713,24961
92009,7673-BQGKU,QDVY-XKKBK,69,6,No,None,No,Yes,No,No,No,No,No,Two Year,No,Bank Withdrawal,11.47,791.43,0,No,No,No,20.15,1337.5,0.0,Stayed,No,,,Female,64,No,Yes,3,316,Carlsbad,33.098018,-117.258203,43161
90249,7298-IZWLY,QEAW-WJBJJ,1,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,23.97,23.97,0,No,No,No,19.4,19.4,0.0,Joined,No,,,Female,43,No,No,0,77,Gardena,33.90139,-118.315697,26442
95130,9330-DHBFL,QEDU-NYVSM,23,4,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,11.4,262.2,58,No,No,No,66.25,1533.8,23.92,Stayed,No,,,Female,29,No,Yes,0,1111,San Jose,37.277592,-121.986477,13481
94525,5485-WUYWF,QEEN-KZEEE,2,0,Yes,Cable,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,5.57,11.14,24,Yes,No,No,66.4,94.55,0.0,Churned,Yes,Price,Long distance charges,Male,73,Yes,No,0,943,Crockett,38.049292,-122.228415,3193
95065,8717-VCTXJ,QEIR-SFIUF,42,0,No,None,No,Yes,No,No,No,No,No,One Year,Yes,Credit Card,48.41,2033.22,0,No,No,No,19.55,839.4,12.16,Stayed,No,,,Male,32,No,No,0,1088,Santa Cruz,37.031404,-121.981865,8365
95204,9553-DLCLU,QEJV-FLXIM,13,0,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,37.03,481.39,52,Yes,Yes,Yes,88.95,1161.75,0.0,Stayed,No,,,Female,30,No,No,0,1124,Stockton,37.974498,-121.319568,30476
95209,6543-XRMYR,QEKP-VXOUV,30,0,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,43.61,1308.3,8,Yes,Yes,No,99.7,2967.35,0.0,Churned,Yes,Dissatisfaction,Product dissatisfaction,Female,73,Yes,No,0,1128,Stockton,38.044523,-121.348048,30814
95950,8819-WFGGJ,QERD-AZSNJ,68,7,Yes,Cable,Yes,No,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,0.0,0.0,16,Yes,Yes,Yes,54.1,3794.5,0.0,Stayed,No,,,Male,42,No,Yes,0,1486,Grimes,39.033058,-121.895718,531
94605,5808-TOTXO,QESU-JPBNH,3,0,No,None,No,Yes,No,No,No,No,No,One Year,Yes,Credit Card,11.27,33.81,0,No,No,No,20.55,57.4,0.0,Joined,No,,,Female,37,No,No,2,998,Oakland,37.758019,-122.138678,42854
90061,9420-LOJKX,QEYD-NPXGN,15,0,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,3.96,59.4,20,Yes,Yes,Yes,99.1,1426.4,0.0,Churned,Yes,Competitor,Competitor offered more data,Female,34,No,No,1,51,Los Angeles,33.92128,-118.274186,24511
91915,6211-WHMYA,QFBH-RNITC,64,0,Yes,DSL,No,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,0.0,0.0,21,Yes,No,No,43.85,2751.0,0.0,Stayed,No,,,Female,77,Yes,No,0,295,Chula Vista,32.605012,-116.97595,9278
93065,6797-UCJHZ,QFQU-CCRVB,66,7,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,One Year,No,Credit Card,25.51,1683.66,15,Yes,Yes,No,104.6,6819.45,0.0,Stayed,No,,,Female,74,Yes,Yes,0,621,Simi Valley,34.269449,-118.768471,64802
94510,8325-QRPZR,QFUG-XQIMT,7,0,Yes,Fiber Optic,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.06,210.42,10,No,No,No,75.15,525.0,0.0,Stayed,No,,,Female,56,No,No,0,931,Benicia,38.113533,-122.11926,25578
95651,7317-GGVPB,QFVW-DPKTF,71,1,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Yes,Two Year,Yes,Credit Card,5.76,408.96,11,Yes,Yes,Yes,108.6,7690.9,0.0,Churned,Yes,Dissatisfaction,Product dissatisfaction,Male,57,No,Yes,0,1368,Lotus,38.815515,-120.916997,485
92663,9862-KJTYK,QFYP-DEWYK,19,0,Yes,DSL,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,0.0,0.0,59,No,No,Yes,25.35,566.1,0.0,Stayed,No,,,Male,19,No,No,2,550,Newport Beach,33.62251,-117.927024,22133
93218,8049-WJCLQ,QGMI-QSLOC,10,5,Yes,DSL,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,19.77,197.7,12,Yes,No,No,60.2,563.5,0.0,Stayed,No,,,Male,50,No,Yes,2,643,Ducor,35.846067,-119.004073,823
96092,9620-ENEJV,QHMA-CKBXK,6,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,30.54,183.24,27,No,No,No,70.55,433.95,0.0,Stayed,No,,,Female,52,No,No,0,1584,Vina,39.955164,-122.018567,439
90606,8050-WYBND,QHMM-FEKOR,22,0,Yes,DSL,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,0.0,0.0,29,Yes,Yes,Yes,49.45,1031.4,0.0,Stayed,No,,,Female,55,No,No,2,117,Whittier,33.976678,-118.065875,32148
93219,7579-KKLOE,QHUG-LFLBD,71,7,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,46.53,3303.63,3,Yes,Yes,Yes,91.25,6589.6,0.0,Stayed,No,,,Male,59,No,Yes,0,644,Earlimart,35.858054,-119.305858,9318
91214,8167-GJLRN,QHZI-ALIJB,3,0,Yes,DSL,Yes,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,0.0,0.0,59,No,No,No,30.4,82.15,0.0,Joined,No,,,Male,19,No,No,0,187,La Crescenta,34.239636,-118.245259,29110
90807,8541-QVFKM,QINB-WENTZ,8,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,17.3,138.4,41,No,No,No,73.5,632.2,0.0,Stayed,No,,,Female,22,No,No,0,154,Long Beach,33.830099,-118.182239,31556
